订单创建日期,销售订单号,行项目号,幅宽,订单件数,移库日期
2024/2/26,0021049016,90,2700,3.000,2024/2/26
2024/2/26,0021049016,100,2800,2.000,2024/2/26
2024/2/26,0021049016,110,1750,8.000,2024/2/26
2024/2/26,0021049016,120,1850,8.000,2024/2/26
2024/2/26,0021049016,130,1900,6.000,2024/2/26
2024/2/26,0021049016,140,2400,6.000,2024/2/26
2024/2/26,0021049021,10,1350,8.000,2024/2/26
2024/2/26,0021049022,10,2700,6.000,2024/2/26
2024/2/26,0021049022,20,2400,8.000,2024/2/26
2024/2/26,0021049022,30,2500,1.000,2024/2/26
2024/2/26,0021049022,40,2250,1.000,2024/2/26
2024/2/26,0021049022,50,2300,1.000,2024/2/26
2024/2/26,0021049023,10,1700,6.000,2024/2/26
2024/2/26,0021049023,20,2050,7.000,2024/2/26
2024/2/26,0021049023,30,2500,7.000,2024/2/26
2024/2/26,0021049026,10,1900,1.000,2024/2/26
2024/2/26,0021049026,20,2000,2.000,2024/2/26
2024/2/26,0021049026,30,2100,2.000,2024/2/26
2024/2/26,0021049026,40,2200,2.000,2024/2/26
2024/2/26,0021049026,50,2500,1.000,2024/2/26
2024/2/26,0021049026,60,1700,2.000,2024/2/26
2024/2/26,0021049027,10,2050,5.000,2024/2/27
2024/2/26,0021049027,20,1800,5.000,2024/2/27
2024/2/26,0021049027,30,1850,5.000,2024/2/27
2024/2/26,0021049027,40,2150,5.000,2024/2/27
2024/2/26,0021049027,50,2200,5.000,2024/2/27
2024/2/26,0021049033,10,2100,6.000,2024/2/27
2024/2/26,0021049039,10,1750,1.000,2024/2/26
2024/2/26,0021049039,20,1700,1.000,2024/2/26
2024/2/26,0021049126,10,1900,1.000,2024/2/26
2024/2/26,0021049126,20,2250,2.000,2024/2/26
2024/2/26,0021049126,30,2300,3.000,2024/2/26
2024/2/26,0021049126,40,1300,1.000,2024/2/26
2024/2/26,0021049126,50,1300,1.000,2024/2/26
2024/2/26,0021049126,60,1900,1.000,2024/2/26
2024/2/26,0021049126,70,2100,1.000,2024/2/26
2024/2/26,0021049126,80,2150,1.000,2024/2/26
2024/2/26,0021049126,90,2200,3.000,2024/2/26
2024/2/26,0021049126,100,2300,1.000,2024/2/26
2024/2/26,0021049126,110,1700,1.000,2024/2/26
2024/2/26,0021049126,120,2350,1.000,2024/2/26
2024/2/26,0021049126,130,1400,1.000,2024/2/26
2024/2/26,0021049127,10,2150,1.000,2024/2/26
2024/2/26,0021049127,20,2200,1.000,2024/2/26
2024/2/26,0021049129,10,1150,4.000,2024/2/26
2024/2/26,0021049130,20,1900,15.000,2024/2/27
2024/2/26,0021049130,30,1950,15.000,2024/2/27
2024/2/26,0021049130,40,2050,15.000,2024/2/27
2024/2/26,0021049130,50,2150,15.000,2024/2/27
2024/2/26,0021049130,60,2200,15.000,2024/2/27
2024/2/26,0021049130,70,2300,15.000,2024/2/27
2024/2/26,0021049130,80,2400,15.000,2024/2/27
2024/2/26,0021049130,90,2500,15.000,2024/2/27
2024/2/26,0021049130,100,2700,15.000,2024/2/27
2024/2/26,0021049130,110,2800,15.000,2024/2/27
2024/2/26,0021049130,120,1850,15.000,2024/2/26
2024/2/26,0021049130,130,2000,15.000,2024/2/27
2024/2/26,0021049130,140,2100,15.000,2024/2/27
2024/2/26,0021049130,150,2250,15.000,2024/2/27
2024/2/26,0021049130,160,2350,15.000,2024/2/27
2024/2/26,0021049130,170,2450,15.000,2024/2/27
2024/2/26,0021049130,180,2600,15.000,2024/2/27
2024/2/26,0021049131,10,2350,2.000,2024/2/26
2024/2/26,0021049131,20,2100,2.000,2024/2/26
2024/2/26,0021049134,10,1950,1.000,2024/2/26
2024/2/26,0021049134,20,1500,2.000,2024/2/26
2024/2/26,0021049134,30,1600,1.000,2024/2/26
2024/2/26,0021049144,20,2300,2.000,2024/2/26
2024/2/26,0021049144,30,2150,2.000,2024/2/26
2024/2/26,0021049144,40,2050,4.000,2024/2/26
2024/2/26,0021049144,50,2800,4.000,2024/2/26
2024/2/26,0021049144,60,2200,4.000,2024/2/26
2024/2/26,0021049153,20,940,4.000,2024/2/26
2024/2/26,0021049153,30,1750,7.000,2024/2/26
2024/2/26,0021049153,40,1450,4.000,2024/2/26
2024/2/26,0021049175,10,1600,1.000,2024/2/26
2024/2/26,0021049175,20,2000,1.000,2024/2/26
2024/2/26,0021049176,10,2100,4.000,2024/2/27
2024/2/26,0021049182,10,2100,2.000,2024/2/26
2024/2/26,0021049182,20,2000,3.000,2024/2/26
2024/2/26,0021049182,30,1350,2.000,2024/2/26
2024/2/26,0021049185,10,1400,3.000,2024/2/26
2024/2/26,0021049185,20,2600,4.000,2024/2/26
2024/2/26,0021049185,30,2800,16.000,2024/2/27
2024/2/26,0021049185,40,1100,1.000,2024/2/26
2024/2/26,0021049185,50,1300,3.000,2024/2/26
2024/2/26,0021049185,60,1600,5.000,2024/2/26
2024/2/26,0021049185,70,2700,5.000,2024/2/26
2024/2/26,0021049190,10,1500,2.000,2024/2/26
2024/2/26,0021049190,20,2300,1.000,2024/2/26
2024/2/26,0021049190,30,1400,2.000,2024/2/26
2024/2/26,0021049199,10,2250,6.000,2024/2/27
2024/2/26,0021049199,20,1450,6.000,2024/2/27
2024/2/26,0021049199,30,2400,2.000,2024/2/27
2024/2/26,0021049199,40,2000,2.000,2024/2/27
2024/2/26,0021049199,50,1550,2.000,2024/2/27
2024/2/26,0021049199,60,1500,2.000,2024/2/27
2024/2/26,0021049201,10,2650,15.000,2024/2/26
2024/2/26,0021049204,10,1550,2.000,2024/2/26
2024/2/26,0021049207,10,2000,3.000,2024/2/26
2024/2/26,0021049207,20,2150,3.000,2024/2/26
2024/2/26,0021049207,50,2100,3.000,2024/2/26
2024/2/26,0021049207,60,2170,2.000,2024/2/26
2024/2/26,0021049210,10,2800,2.000,2024/2/26
2024/2/26,0021049211,10,2600,4.000,2024/2/26
2024/2/26,0021049214,10,2250,12.000,2024/2/26
2024/2/26,0021049214,20,2150,7.000,2024/2/26
2024/2/26,0021049215,10,900,3.000,2024/2/27
2024/2/26,0021049218,10,2100,3.000,2024/2/26
2024/2/26,0021049218,20,2350,2.000,2024/2/26
2024/2/26,0021049220,10,945,17.000,2024/2/26
2024/2/26,0021049222,10,1100,1.000,2024/2/26
2024/2/26,0021049222,20,2100,1.000,2024/2/26
2024/2/26,0021049222,30,1500,1.000,2024/2/26
2024/2/26,0021049222,40,1550,1.000,2024/2/26
2024/2/26,0021049222,50,1300,1.000,2024/2/26
2024/2/26,0021049222,60,1500,1.000,2024/2/26
2024/2/26,0021049222,70,1550,1.000,2024/2/26
2024/2/26,0021049223,10,1100,2.000,2024/2/26
2024/2/26,0021049223,20,1450,2.000,2024/2/26
2024/2/26,0021049223,30,1100,1.000,2024/2/26
2024/2/26,0021049223,40,1610,2.000,2024/2/26
2024/2/26,0021049223,50,1800,1.000,2024/2/26
2024/2/26,0021049223,60,2550,1.000,2024/2/26
2024/2/26,0021049223,70,2050,2.000,2024/2/26
2024/2/26,0021049223,80,1900,1.000,2024/2/26
2024/2/26,0021049223,90,1150,1.000,2024/2/26
2024/2/26,0021049224,10,1750,1.000,2024/2/26
2024/2/26,0021049224,20,2000,1.000,2024/2/26
2024/2/26,0021049224,30,2200,1.000,2024/2/26
2024/2/26,0021049225,10,1350,1.000,2024/2/26
2024/2/26,0021049225,20,1450,5.000,2024/2/26
2024/2/26,0021049225,30,1500,5.000,2024/2/26
2024/2/26,0021049226,10,1350,2.000,2024/2/26
2024/2/26,0021049226,20,1450,1.000,2024/2/26
2024/2/26,0021049226,30,1550,1.000,2024/2/26
2024/2/26,0021049226,40,1950,1.000,2024/2/26
2024/2/26,0021049226,50,2000,2.000,2024/2/26
2024/2/26,0021049226,60,2500,1.000,2024/2/26
2024/2/26,0021049226,70,750,1.000,2024/2/26
2024/2/26,0021049226,80,1250,1.000,2024/2/26
2024/2/26,0021049226,90,1550,2.000,2024/2/26
2024/2/26,0021049226,100,2100,1.000,2024/2/26
2024/2/26,0021049226,110,2400,1.000,2024/2/26
2024/2/26,0021049228,10,2700,4.000,2024/2/26
2024/2/26,0021049229,30,1550,1.000,2024/2/26
2024/2/26,0021049229,40,1800,2.000,2024/2/26
2024/2/26,0021049229,50,2000,1.000,2024/2/26
2024/2/26,0021049229,70,2200,1.000,2024/2/26
2024/2/26,0021049229,80,1450,1.000,2024/2/26
2024/2/26,0021049229,90,1850,2.000,2024/2/26
2024/2/26,0021049229,100,1900,1.000,2024/2/26
2024/2/26,0021049229,110,1950,2.000,2024/2/26
2024/2/26,0021049229,120,2150,2.000,2024/2/26
2024/2/26,0021049231,10,1800,20.000,2024/2/27
2024/2/26,0021049231,20,1900,13.000,2024/2/27
2024/2/26,0021049231,30,2100,7.000,2024/2/26
2024/2/26,0021049231,40,2400,7.000,2024/2/27
2024/2/26,0021049231,50,2500,6.000,2024/2/27
2024/2/26,0021049231,60,2700,6.000,2024/2/27
2024/2/26,0021049231,70,2000,9.000,2024/2/27
2024/2/26,0021049231,80,2200,8.000,2024/2/27
2024/2/26,0021049231,90,2300,6.000,2024/2/27
2024/2/26,0021049231,100,2600,2.000,2024/2/27
2024/2/26,0021049233,10,1800,1.000,2024/2/26
2024/2/26,0021049233,20,1850,1.000,2024/2/26
2024/2/26,0021049233,30,2150,1.000,2024/2/26
2024/2/26,0021049233,40,1950,2.000,2024/2/26
2024/2/26,0021049233,50,2000,2.000,2024/2/26
2024/2/26,0021049233,60,2100,1.000,2024/2/26
2024/2/26,0021049236,10,950,1.000,2024/2/27
2024/2/26,0021049236,20,1550,1.000,2024/2/27
2024/2/26,0021049240,10,1600,1.000,2024/2/26
2024/2/26,0021049240,20,1300,4.000,2024/2/26
2024/2/26,0021049242,10,1400,4.000,2024/2/26
2024/2/26,0021049243,10,2350,1.000,2024/2/26
2024/2/26,0021049243,20,2000,1.000,2024/2/26
2024/2/26,0021049243,30,2450,1.000,2024/2/26
2024/2/26,0021049243,40,1900,1.000,2024/2/26
2024/2/26,0021049244,10,1350,8.000,2024/2/27
2024/2/26,0021049244,20,1450,36.000,2024/2/27
2024/2/26,0021049244,30,1500,7.000,2024/2/27
2024/2/26,0021049252,10,2150,3.000,2024/2/27
2024/2/26,0021049252,20,1050,4.000,2024/2/27
2024/2/26,0021049252,30,1300,2.000,2024/2/27
2024/2/26,0021049252,40,2300,3.000,2024/2/27
2024/2/26,0021049252,50,2400,3.000,2024/2/27
2024/2/26,0021049252,60,2450,3.000,2024/2/27
2024/2/26,0021049252,70,1300,2.000,2024/2/27
2024/2/26,0021049252,80,2000,3.000,2024/2/27
2024/2/26,0021049252,100,2100,3.000,2024/2/27
2024/2/26,0021049252,110,2200,3.000,2024/2/27
2024/2/26,0021049252,120,1650,2.000,2024/2/27
2024/2/26,0021049252,130,1700,2.000,2024/2/27
2024/2/26,0021049252,140,1750,1.000,2024/2/27
2024/2/26,0021049252,150,1200,4.000,2024/2/27
2024/2/26,0021049252,160,1250,1.000,2024/2/27
2024/2/26,0021049252,170,1550,2.000,2024/2/27
2024/2/26,0021049252,180,2100,2.000,2024/2/27
2024/2/26,0021049252,190,2500,4.000,2024/2/27
2024/2/26,0021049252,200,1000,8.000,2024/2/27
2024/2/26,0021049252,210,2150,4.000,2024/2/27
2024/2/26,0021049259,10,1700,1.000,2024/2/26
2024/2/26,0021049262,10,2210,43.000,2024/2/27
2024/2/26,0021049266,10,1600,2.000,2024/2/26
2024/2/26,0021049266,20,1650,2.000,2024/2/26
2024/2/26,0021049266,30,1700,7.000,2024/2/26
2024/2/26,0021049266,40,1850,5.000,2024/2/26
2024/2/26,0021049266,50,2000,2.000,2024/2/26
2024/2/26,0021049266,60,1750,2.000,2024/2/26
2024/2/26,0021049266,70,1800,2.000,2024/2/26
2024/2/26,0021049266,80,1950,2.000,2024/2/26
2024/2/26,0021049266,90,2150,2.000,2024/2/26
2024/2/26,0021049266,100,2300,2.000,2024/2/26
2024/2/26,0021049266,110,1500,2.000,2024/2/26
2024/2/26,0021049266,120,1700,2.000,2024/2/26
2024/2/26,0021049266,130,1950,2.000,2024/2/26
2024/2/26,0021049266,140,2000,2.000,2024/2/26
2024/2/26,0021049266,150,2100,2.000,2024/2/26
2024/2/26,0021049266,160,2150,2.000,2024/2/26
2024/2/26,0021049266,170,1450,2.000,2024/2/26
2024/2/26,0021049266,180,1550,2.000,2024/2/26
2024/2/26,0021049266,190,1650,2.000,2024/2/26
2024/2/26,0021049266,200,1750,2.000,2024/2/26
2024/2/26,0021049266,210,1800,2.000,2024/2/26
2024/2/26,0021049266,220,1900,2.000,2024/2/26
2024/2/26,0021049266,230,2050,2.000,2024/2/26
2024/2/26,0021049269,40,2000,10.000,2024/2/27
2024/2/26,0021049277,10,2250,10.000,2024/2/26
2024/2/26,0021049277,20,1550,4.000,2024/2/26
2024/2/26,0021049277,30,1700,4.000,2024/2/26
2024/2/26,0021049277,40,2500,3.000,2024/2/26
2024/2/26,0021049279,40,1950,2.000,2024/2/27
2024/2/26,0021049279,50,2000,4.000,2024/2/27
2024/2/26,0021049279,60,2350,1.000,2024/2/27
2024/2/26,0021049279,70,1900,1.000,2024/2/27
2024/2/26,0021049279,80,1950,1.000,2024/2/27
2024/2/26,0021049281,10,1500,3.000,2024/2/27
2024/2/26,0021049281,30,1600,8.000,2024/2/27
2024/2/26,0021049281,40,1700,10.000,2024/2/27
2024/2/26,0021049281,50,1800,15.000,2024/2/27
2024/2/26,0021049281,60,1900,3.000,2024/2/27
2024/2/26,0021049284,10,1650,2.000,2024/2/26
2024/2/26,0021049284,20,1800,2.000,2024/2/26
2024/2/26,0021049284,30,1900,2.000,2024/2/26
2024/2/26,0021049284,40,1950,2.000,2024/2/26
2024/2/26,0021049287,10,1400,3.000,2024/2/26
2024/2/26,0021049287,20,1800,6.000,2024/2/26
2024/2/26,0021049287,30,2000,6.000,2024/2/26
2024/2/26,0021049287,40,2300,4.000,2024/2/26
2024/2/26,0021049287,50,2400,4.000,2024/2/26
2024/2/26,0021049287,60,1900,2.000,2024/2/26
2024/2/26,0021049287,70,2100,6.000,2024/2/26
2024/2/26,0021049287,80,2200,4.000,2024/2/26
2024/2/26,0021049287,90,2500,2.000,2024/2/26
2024/2/26,0021049288,20,1500,2.000,2024/2/26
2024/2/26,0021049290,10,1990,2.000,2024/2/27
2024/2/26,0021049290,20,2230,3.000,2024/2/27
2024/2/26,0021049290,30,2290,2.000,2024/2/26
2024/2/26,0021049290,40,2400,2.000,2024/2/27
2024/2/26,0021049290,50,1780,2.000,2024/2/26
2024/2/26,0021049290,60,1890,2.000,2024/2/27
2024/2/26,0021049290,70,2090,2.000,2024/2/27
2024/2/26,0021049291,20,1450,1.000,2024/2/27
2024/2/26,0021049292,10,2800,4.000,2024/2/26
2024/2/26,0021049292,20,1600,2.000,2024/2/26
2024/2/26,0021049292,30,2200,4.000,2024/2/26
2024/2/26,0021049292,40,1550,12.000,2024/2/26
2024/2/26,0021049294,20,2200,10.000,2024/2/26
2024/2/26,0021049316,10,2350,4.000,2024/2/26
2024/2/26,0021049336,10,1040,51.000,2024/2/26
2024/2/26,0021049337,10,1040,69.000,2024/2/26
2024/2/26,0021049338,10,2100,1.000,2024/2/26
2024/2/26,0021049338,20,2100,1.000,2024/2/26
2024/2/26,0021049338,30,2000,1.000,2024/2/26
2024/2/26,0021049344,10,1700,2.000,2024/2/26
2024/2/26,0021049352,10,1700,1.000,2024/2/26
2024/2/26,0021049354,10,1300,10.000,2024/2/26
2024/2/26,0021049354,20,1700,3.000,2024/2/26
2024/2/26,0021049354,30,1800,3.000,2024/2/26
2024/2/26,0021049354,40,2300,7.000,2024/2/26
2024/2/26,0021049354,50,2400,10.000,2024/2/26
2024/2/26,0021049354,60,2500,9.000,2024/2/26
2024/2/26,0021049354,70,1400,7.000,2024/2/26
2024/2/26,0021049354,80,1900,6.000,2024/2/26
2024/2/26,0021049354,90,2000,10.000,2024/2/26
2024/2/26,0021049354,100,2100,10.000,2024/2/26
2024/2/26,0021049354,110,2200,10.000,2024/2/26
2024/2/26,0021049356,10,980,250.000,2024/2/26
2024/2/26,0021049356,20,1010,60.000,2024/2/26
2024/2/26,0021049356,30,1650,6.000,2024/2/26
2024/2/26,0021049356,40,1070,16.000,2024/2/26
2024/2/26,0021049356,50,1050,4.000,2024/2/26
2024/2/26,0021049356,60,1050,2.000,2024/2/26
2024/2/26,0021049356,70,2100,6.000,2024/2/26
2024/2/26,0021049359,10,1850,16.000,2024/2/26
2024/2/26,0021049359,20,1900,4.000,2024/2/26
2024/2/26,0021049360,10,1350,6.000,2024/2/27
2024/2/26,0021049361,20,1060,4.000,2024/2/26
2024/2/26,0021049361,30,1220,10.000,2024/2/26
2024/2/26,0021049361,40,980,3.000,2024/2/26
2024/2/26,0021049361,50,1350,4.000,2024/2/26
2024/2/26,0021049361,60,1500,4.000,2024/2/27
2024/2/26,0021049361,70,990,2.000,2024/2/26
2024/2/26,0021049361,80,1010,5.000,2024/2/27
2024/2/26,0021049362,10,2200,3.000,2024/2/27
2024/2/26,0021049362,20,2100,4.000,2024/2/27
2024/2/26,0021049362,30,1900,1.000,2024/2/27
2024/2/26,0021049362,40,2300,1.000,2024/2/27
2024/2/26,0021049362,50,2400,1.000,2024/2/27
2024/2/26,0021049362,60,2500,1.000,2024/2/27
2024/2/26,0021049362,70,1450,1.000,2024/2/27
2024/2/26,0021049362,80,1800,1.000,2024/2/27
2024/2/26,0021049362,90,2100,6.000,2024/2/27
2024/2/26,0021049367,10,1400,1.000,2024/2/26
2024/2/26,0021049367,20,1900,9.000,2024/2/26
2024/2/26,0021049367,30,2100,10.000,2024/2/26
2024/2/26,0021049367,40,2300,10.000,2024/2/26
2024/2/26,0021049367,50,1300,1.000,2024/2/26
2024/2/26,0021049367,60,1500,2.000,2024/2/26
2024/2/26,0021049367,70,1700,2.000,2024/2/26
2024/2/26,0021049367,80,2200,11.000,2024/2/26
2024/2/26,0021049367,90,2400,9.000,2024/2/26
2024/2/26,0021049367,100,2500,5.000,2024/2/26
2024/2/26,0021049367,110,2000,1.000,2024/2/26
2024/2/26,0021049374,10,2050,5.000,2024/2/26
2024/2/26,0021049374,20,1800,5.000,2024/2/26
2024/2/26,0021049374,30,1750,2.000,2024/2/26
2024/2/26,0021049374,40,1550,3.000,2024/2/26
2024/2/26,0021049374,50,1700,4.000,2024/2/26
2024/2/26,0021049374,60,1650,3.000,2024/2/26
2024/2/26,0021049374,70,1500,2.000,2024/2/26
2024/2/26,0021049376,10,2500,2.000,2024/2/26
2024/2/26,0021049376,20,2400,4.000,2024/2/26
2024/2/26,0021049376,30,2300,2.000,2024/2/26
2024/2/26,0021049376,40,2100,4.000,2024/2/26
2024/2/26,0021049376,50,1800,4.000,2024/2/26
2024/2/26,0021049376,60,2200,2.000,2024/2/26
2024/2/26,0021049386,10,1650,10.000,2024/2/27
2024/2/26,0021049386,20,1950,30.000,2024/2/27
2024/2/26,0021049386,30,2000,23.000,2024/2/27
2024/2/26,0021049386,40,2400,45.000,2024/2/27
2024/2/26,0021049386,50,2700,30.000,2024/2/27
2024/2/26,0021049386,60,1550,11.000,2024/2/27
2024/2/26,0021049386,70,1750,17.000,2024/2/27
2024/2/26,0021049386,80,1850,24.000,2024/2/27
2024/2/26,0021049386,90,2100,32.000,2024/2/27
2024/2/26,0021049386,100,2200,36.000,2024/2/27
2024/2/26,0021049386,110,2300,48.000,2024/2/27
2024/2/26,0021049386,120,2500,20.000,2024/2/27
2024/2/26,0021049386,130,2600,32.000,2024/2/27
2024/2/26,0021049386,140,2800,30.000,2024/2/27
2024/2/26,0021049386,150,2450,5.000,2024/2/27
2024/2/26,0021049388,10,1450,2.000,2024/2/26
2024/2/26,0021049391,10,2200,1.000,2024/2/26
2024/2/26,0021049391,20,2100,1.000,2024/2/26
2024/2/26,0021049391,30,2000,4.000,2024/2/26
2024/2/26,0021049391,40,1900,2.000,2024/2/26
2024/2/26,0021049391,50,1800,5.000,2024/2/26
2024/2/26,0021049391,60,1700,4.000,2024/2/26
2024/2/26,0021049391,70,1600,4.000,2024/2/26
2024/2/26,0021049391,80,1500,1.000,2024/2/26
2024/2/26,0021049391,90,1400,3.000,2024/2/26
2024/2/26,0021049397,10,1780,2.000,2024/2/26
2024/2/26,0021049397,20,1890,2.000,2024/2/26
2024/2/26,0021049397,30,1990,2.000,2024/2/26
2024/2/26,0021049397,40,2230,2.000,2024/2/26
2024/2/26,0021049397,50,2090,2.000,2024/2/26
2024/2/26,0021049397,60,2290,2.000,2024/2/26
2024/2/26,0021049397,70,2400,2.000,2024/2/26
2024/2/26,0021049411,10,2400,2.000,2024/2/26
2024/2/26,0021049411,20,2450,1.000,2024/2/26
2024/2/26,0021049411,30,2150,2.000,2024/2/26
2024/2/26,0021049411,40,2000,4.000,2024/2/26
2024/2/26,0021049411,50,2350,2.000,2024/2/26
2024/2/26,0021049411,60,1550,8.000,2024/2/26
2024/2/26,0021049411,70,1800,2.000,2024/2/26
2024/2/26,0021049413,10,1500,1.000,2024/2/26
2024/2/26,0021049414,10,1500,1.000,2024/2/26
2024/2/26,0021049414,20,1700,2.000,2024/2/26
2024/2/26,0021049416,10,1300,3.000,2024/2/26
2024/2/26,0021049416,20,2100,4.000,2024/2/26
2024/2/26,0021049416,30,2200,3.000,2024/2/26
2024/2/26,0021049416,40,2400,3.000,2024/2/26
2024/2/26,0021049416,50,2500,2.000,2024/2/26
2024/2/26,0021049416,60,1600,2.000,2024/2/26
2024/2/26,0021049416,70,2500,1.000,2024/2/26
2024/2/26,0021049416,80,1500,4.000,2024/2/26
2024/2/26,0021049416,90,1700,4.000,2024/2/26
2024/2/26,0021049416,100,1800,4.000,2024/2/26
2024/2/26,0021049416,110,2000,3.000,2024/2/26
2024/2/26,0021049416,120,2300,3.000,2024/2/26
2024/2/26,0021049416,130,1300,1.000,2024/2/26
2024/2/26,0021049416,140,1400,2.000,2024/2/26
2024/2/26,0021049416,150,1500,3.000,2024/2/26
2024/2/26,0021049416,160,1700,2.000,2024/2/26
2024/2/26,0021049416,170,1900,1.000,2024/2/26
2024/2/26,0021049416,180,2000,3.000,2024/2/26
2024/2/26,0021049416,190,2100,4.000,2024/2/26
2024/2/26,0021049416,200,2200,2.000,2024/2/26
2024/2/26,0021049416,210,2300,2.000,2024/2/26
2024/2/26,0021049416,220,2400,4.000,2024/2/26
2024/2/26,0021049417,10,1750,4.000,2024/2/26
2024/2/26,0021049417,20,1850,8.000,2024/2/26
2024/2/26,0021049417,30,1650,4.000,2024/2/26
2024/2/26,0021049417,40,1950,8.000,2024/2/26
2024/2/26,0021049417,50,1300,4.000,2024/2/26
2024/2/26,0021049418,10,2700,1.000,2024/2/26
2024/2/26,0021049418,20,2800,1.000,2024/2/26
2024/2/26,0021049418,80,2700,1.000,2024/2/26
2024/2/26,0021049418,130,2100,1.000,2024/2/26
2024/2/26,0021049418,140,2200,1.000,2024/2/26
2024/2/26,0021049418,150,2600,1.000,2024/2/26
2024/2/26,0021049418,160,2000,2.000,2024/2/26
2024/2/26,0021049418,170,2300,2.000,2024/2/26
2024/2/26,0021049418,180,2500,2.000,2024/2/26
2024/2/26,0021049419,10,2230,1.000,2024/2/26
2024/2/26,0021049421,20,1650,3.000,2024/2/26
2024/2/26,0021049421,30,1750,2.000,2024/2/26
2024/2/26,0021049421,40,1900,4.000,2024/2/26
2024/2/26,0021049431,10,1300,2.000,2024/2/26
2024/2/26,0021049431,20,1400,3.000,2024/2/26
2024/2/26,0021049431,30,1600,4.000,2024/2/26
2024/2/26,0021049431,40,1700,2.000,2024/2/26
2024/2/26,0021049431,50,2050,2.000,2024/2/26
2024/2/26,0021049431,60,2100,3.000,2024/2/26
2024/2/26,0021049431,70,1800,2.000,2024/2/26
2024/2/26,0021049433,10,1800,3.000,2024/2/26
2024/2/26,0021049433,20,1900,10.000,2024/2/26
2024/2/26,0021049433,30,2400,9.000,2024/2/26
2024/2/26,0021049433,40,1300,10.000,2024/2/26
2024/2/26,0021049433,50,2000,9.000,2024/2/26
2024/2/26,0021049433,60,2100,10.000,2024/2/26
2024/2/26,0021049433,70,2200,10.000,2024/2/26
2024/2/26,0021049433,80,2300,11.000,2024/2/26
2024/2/26,0021049433,90,2500,10.000,2024/2/26
2024/2/26,0021049434,10,1600,8.000,2024/2/26
2024/2/26,0021049434,20,2500,9.000,2024/2/26
2024/2/26,0021049434,30,1300,8.000,2024/2/26
2024/2/26,0021049434,40,1600,10.000,2024/2/26
2024/2/26,0021049434,50,1300,12.000,2024/2/26
2024/2/26,0021049451,10,1800,4.000,2024/2/26
2024/2/26,0021049451,20,1750,2.000,2024/2/26
2024/2/26,0021049451,30,1700,3.000,2024/2/26
2024/2/26,0021049451,40,1650,3.000,2024/2/26
2024/2/26,0021049451,50,1500,2.000,2024/2/26
2024/2/26,0021049451,60,1350,3.000,2024/2/26
2024/2/26,0021049451,70,2050,5.000,2024/2/26
2024/2/26,0021049451,80,1550,2.000,2024/2/26
2024/2/26,0021049457,10,1300,7.000,2024/2/26
2024/2/26,0021049461,10,2400,1.000,2024/2/26
2024/2/26,0021049462,10,1800,2.000,2024/2/26
2024/2/26,0021049462,20,1900,3.000,2024/2/26
2024/2/26,0021049462,30,2150,2.000,2024/2/26
2024/2/26,0021049462,40,1750,2.000,2024/2/26
2024/2/26,0021049462,50,2000,3.000,2024/2/26
2024/2/26,0021049462,60,1900,2.000,2024/2/26
2024/2/26,0021049462,70,2250,2.000,2024/2/26
2024/2/26,0021049462,80,1650,4.000,2024/2/26
2024/2/26,0021049465,10,1580,1.000,2024/2/26
2024/2/26,0021049465,20,1500,1.000,2024/2/26
2024/2/26,0021049466,10,1950,4.000,2024/2/26
2024/2/26,0021049469,10,1800,1.000,2024/2/26
2024/2/26,0021049469,20,1900,1.000,2024/2/26
2024/2/26,0021049469,30,1950,1.000,2024/2/26
2024/2/26,0021049469,40,1390,1.000,2024/2/26
2024/2/26,0021049469,50,1740,1.000,2024/2/26
2024/2/26,0021049469,60,1680,80.000,2024/2/26
2024/2/26,0021049470,10,2300,1.000,2024/2/26
2024/2/26,0021049470,20,2250,2.000,2024/2/26
2024/2/26,0021049470,30,2050,4.000,2024/2/26
2024/2/26,0021049470,40,2000,4.000,2024/2/26
2024/2/26,0021049470,50,1950,6.000,2024/2/26
2024/2/26,0021049470,60,1400,2.000,2024/2/26
2024/2/26,0021049470,70,1350,1.000,2024/2/26
2024/2/26,0021049472,10,2050,21.000,2024/2/26
2024/2/26,0021049479,10,1450,2.000,2024/2/27
2024/2/26,0021049479,20,1550,3.000,2024/2/27
2024/2/26,0021049479,30,1500,2.000,2024/2/27
2024/2/26,0021049481,10,1900,3.000,2024/2/26
2024/2/26,0021049481,20,1900,3.000,2024/2/26
2024/2/26,0021049482,10,1450,5.000,2024/2/26
2024/2/26,0021049482,20,1150,2.000,2024/2/26
2024/2/26,0021049482,30,1400,1.000,2024/2/26
2024/2/26,0021049482,40,1550,2.000,2024/2/26
2024/2/26,0021049483,70,1550,2.000,2024/2/27
2024/2/26,0021049485,10,1400,5.000,2024/2/26
2024/2/26,0021049487,30,2300,3.000,2024/2/26
2024/2/26,0021049487,40,2350,6.000,2024/2/26
2024/2/26,0021049487,50,2400,6.000,2024/2/26
2024/2/26,0021049487,60,2450,5.000,2024/2/26
2024/2/26,0021049487,70,2200,3.000,2024/2/26
2024/2/26,0021049487,80,2300,10.000,2024/2/27
2024/2/26,0021049487,90,2350,5.000,2024/2/26
2024/2/26,0021049487,110,2500,5.000,2024/2/27
2024/2/26,0021049487,120,2400,20.000,2024/2/27
